Model Name,voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
temperature_0.7,0.6666666666666666,0.5655778015294317,0.2752008956741767,0.2450469332361982,0.6371047258377075,0.7115371736613187,0.7430772185732551,0.609791334723746,0.7437585187116827,0.7259628388602826,0.7056474777172417
temperature_0.7,0.7142857142857143,0.5757760194765672,0.251066422912858,0.2264150943396226,0.646606981754303,0.5843228697776794,0.8861092882987691,0.5330879935174391,0.7728644871675207,0.8662782639744644,0.7645850082395483
temperature_0.7,0.75,0.5663078000184207,0.281510464793992,0.2533674510916945,0.6513199576964745,0.7223988358791058,0.6724800201875507,0.6157236682907128,0.7172248206323839,0.6351748427993278,0.6601508379774939
temperature_0.7,0.7777777777777778,0.5422113960874765,0.2667881197100703,0.2427759968437208,0.6442820394039154,0.6956621050834656,0.7373156851193328,0.6065121768904467,0.7305469021975175,0.7003177589103611,0.6936731307794145
temperature_0.7,0.875,0.5770018576902032,0.2804280435438737,0.2556231290333292,0.639993941783905,0.6999709725379943,0.7673796622342288,0.6220736590072438,0.7600808902693339,0.7204646293214014,0.717499710208052
temperature_0.7,0.8888888888888888,0.5751115829803926,0.2853453936398223,0.2661883513049077,0.6594317338683389,0.6878179329814333,0.7096019236344968,0.6350526680663389,0.7547542913343054,0.6685775949618343,0.691996619499244
temperature_0.7,1.0,0.5728320095777557,0.2858149344104118,0.256264606309774,0.6508956667730363,0.6919294671487,0.718320785228247,0.623595728743825,0.7273765813954001,0.6887807214518562,0.6895184542048322
temperature_0.5,0.5555555555555556,0.5470028962680702,0.2670599784136713,0.2367742895558117,0.6490316822988178,0.7158533591742909,0.7202078554165614,0.6009036626029239,0.7415274883614333,0.7035569326764206,0.6915489847643348
temperature_0.5,0.5714285714285714,0.3476337416733692,0.1683909622628544,0.1874816968797046,0.6340979635715485,0.6512993276119232,0.4982903904946523,0.7161532357123026,0.8246710164970485,0.2600682756924062,0.5747957295991024
temperature_0.5,0.625,0.5659812323630025,0.2782748957509938,0.2448508696401936,0.6446747422218323,0.7409043550491333,0.698859060928805,0.6306087140682339,0.7539430175564148,0.7041869610816647,0.6968994384087795
temperature_0.5,0.6666666666666666,0.5564487535532848,0.2707050115836577,0.2407922452414948,0.6412030718543312,0.725228628245267,0.7511416178874265,0.6122820031576385,0.7481027034449457,0.7212925503762704,0.7082047187165702
temperature_0.5,0.7142857142857143,0.5946275946275947,0.2555012224938875,0.2124542124542124,0.6358386278152466,0.6320292949676514,0.9184684338835568,0.6229587281678701,0.7769151809665835,0.9002909645365159,0.8046583268886317
temperature_0.5,0.75,0.5452174937107079,0.2729883999525752,0.2503220894722665,0.6498247958146609,0.7146278665615962,0.7265958296088058,0.6166456708133757,0.7298197537037991,0.6661511270846469,0.6848030953026569
temperature_0.5,0.7777777777777778,0.5663723994962657,0.280686557613114,0.2501934644913214,0.648996821641922,0.7079975414276123,0.7300406682322795,0.6010472674192789,0.7252926811634629,0.7098250888880355,0.6915514264257642
temperature_0.5,0.875,0.5780859972060706,0.2890032238376737,0.2598331619207581,0.6304232915242513,0.6870738625526428,0.668183320518963,0.6164709094349623,0.7546490837966313,0.6443453244239107,0.6709121595436168
temperature_0.5,0.8888888888888888,0.5819708296988676,0.2939478727991257,0.2643783999723156,0.6568544507026672,0.6919329347032489,0.7112326391400499,0.6057792760104,0.7224120405532222,0.680382942735711,0.6799517246098458
temperature_0.5,1.0,0.557948619834734,0.2793390632220055,0.2549519874302882,0.6499623135995056,0.6910263893462844,0.6828037037025051,0.6293128465119785,0.7221315004753341,0.6445540092000254,0.6697005149724607
temperature_0.9,0.5555555555555556,0.5413687533224438,0.2650667744026068,0.2370170892111325,0.6473418496070652,0.7084639318492434,0.7511911469174299,0.6074945003141087,0.7449544123530555,0.7181304131790958,0.7054426181909225
temperature_0.9,0.5714285714285714,0.4503167055940191,0.2148334794040315,0.2067484836697112,0.6327971518039703,0.7273678481578827,0.8237443659238486,0.6448610671167303,0.8196468021413801,0.7312377693431594,0.7548725011312796
temperature_0.9,0.625,0.5377022426316508,0.2653043837593395,0.2413905458368261,0.6475386828184128,0.7200273215770722,0.7182760494848773,0.6240570927870499,0.7165750475303475,0.6814058265177562,0.6850785040800077
temperature_0.9,0.6666666666666666,0.5583704478970991,0.2728292894110169,0.2377485433632438,0.6469421766021035,0.7194341204383157,0.7939367831711034,0.6233374564741054,0.7457724882520724,0.7443566771042239,0.7268508512503763
temperature_0.9,0.7142857142857143,0.6027727546714888,0.2643331321665661,0.2386980108499095,0.660495936870575,0.6857703924179077,0.8503575810029196,0.5155974816885762,0.7550340702687761,0.8386139629805719,0.7399007739852109
temperature_0.9,0.75,0.5443935373000692,0.2704100245858647,0.2506056661934577,0.6532259010351621,0.7300492846048795,0.6600800786893302,0.6311188465429278,0.7408292982106884,0.6115786931606395,0.6609017291508965
temperature_0.9,0.7777777777777778,0.5500068562642206,0.2700121274239163,0.24306459947609,0.6463945722579956,0.6981308293342591,0.6754363453038983,0.5995028795970715,0.7197564203674625,0.6676308694876723,0.6655816286890262
temperature_0.9,0.875,0.5771771276111444,0.280680488719484,0.2501761194207285,0.6341700355211893,0.6840185364087422,0.77401703664341,0.6112511014762455,0.7420783199893235,0.7489452033683813,0.7190729153693401
temperature_0.9,0.8888888888888888,0.569174277851472,0.285871369704686,0.264969928169258,0.6519170114488313,0.6978508288210089,0.6668759286222682,0.627546681131696,0.714169792446738,0.6639073233307258,0.668124931382857
temperature_0.9,1.0,0.5644928495174523,0.2813688991079222,0.2519242530997351,0.6513174865710534,0.6887903402922517,0.705276465839654,0.62573151449041,0.7253948386891439,0.6768967899448892,0.6833249022410243
temperature_0.4,0.5555555555555556,0.5459968880189517,0.2661477670122427,0.2357075781847321,0.6468431386378927,0.7112696881687969,0.7461072956837133,0.597831635845128,0.735333288041498,0.7314769087379889,0.7026872820770821
temperature_0.4,0.5714285714285714,0.3976298785121833,0.2152192252561641,0.2081925187358867,0.6333378255367279,0.6180940866470337,0.6199421040358174,0.6412114061852381,0.7262116695800656,0.5219346337816141,0.6273249533956837
temperature_0.4,0.625,0.5528861864804183,0.2660145399982819,0.2458976886052016,0.6442959696054459,0.7354085624217988,0.6523315630868131,0.6475106514256631,0.7330972580721402,0.6209725106505998,0.663477995808804
temperature_0.4,0.6666666666666666,0.5629749878864857,0.2741816224897033,0.2426707765936941,0.642774929783561,0.7101449608802796,0.70107233108623,0.6110381176173808,0.7366805876535283,0.678560600813725,0.6818379092927159
temperature_0.4,0.7142857142857143,0.6146341463414634,0.2832722832722833,0.248780487804878,0.639764666557312,0.5588787198066711,0.8881784629867724,0.560635789857263,0.7216363207264206,0.8737768839802544,0.7610568643876776
temperature_0.4,0.75,0.5610788749709109,0.2821103622333077,0.2548834670703336,0.649925899047118,0.7240841434552119,0.6729772473712774,0.6171927982096379,0.7144220843478337,0.6216959746035919,0.6565720261330852
temperature_0.4,0.7777777777777778,0.5475544222859324,0.2740062189555654,0.2483768077925154,0.6479828643798828,0.6920740664005279,0.70904702425227,0.6053717347643309,0.7266093048143522,0.6758937886599715,0.6792304631227312
temperature_0.4,0.875,0.5930405158851716,0.2836960479375604,0.2553024979981736,0.6430825432141621,0.6940741419792176,0.6422423216813276,0.581826502758349,0.7553561597543873,0.6293765253997445,0.6522003773984522
temperature_0.4,0.8888888888888888,0.5711939863118991,0.2851551610860162,0.2646424165529675,0.6541870001590613,0.7093529683170896,0.721788959603115,0.6074907249483644,0.7108940363255419,0.6923333435553817,0.6831267661081007
temperature_0.4,1.0,0.5664596651863074,0.2857245504124239,0.2588321432262992,0.6518184302721993,0.6900883935770746,0.6854501463792781,0.6322482242333416,0.726389017966528,0.6503985857056529,0.6736214935712002
temperature_0.8,0.5555555555555556,0.5410583290847367,0.2633678907110238,0.2349480841453556,0.6477157134528554,0.7123573066991403,0.7373151501888034,0.5918610771808896,0.7325543362111874,0.7182955169170113,0.695006520124473
temperature_0.8,0.5714285714285714,0.4077523361001654,0.1943167672759806,0.1910056117584406,0.6322220265865326,0.7106781303882599,0.4744217144042715,0.6792218624148023,0.7472348096936444,0.3797283284607809,0.5701516787433748
temperature_0.8,0.625,0.5531036483589739,0.2742282896982294,0.2396535779168732,0.6517194837331772,0.7242151290178299,0.7552984652206833,0.6305507073357264,0.7790646325286713,0.7344100205556641,0.7248309564101862
temperature_0.8,0.6666666666666666,0.5522331685809542,0.2682299193521237,0.2436950576189588,0.6403565721078353,0.7061793890866366,0.715961811128916,0.6140603782922163,0.7363756800251398,0.691812163861333,0.6895525083269012
temperature_0.8,0.7142857142857143,0.5885922330097088,0.2648845686512758,0.2196601941747572,0.631013035774231,0.6385179162025452,0.8221105497086731,0.6509095539049168,0.6611133694545512,0.8310356187533279,0.7412922729553673
temperature_0.8,0.75,0.5531579848408025,0.2800080206793857,0.2521207078332266,0.652486129448964,0.7298312141345098,0.6536943253070642,0.6015176840011449,0.730310313639279,0.6364448254811598,0.6554917871071619
temperature_0.8,0.7777777777777778,0.5597086767977726,0.2736958187609482,0.2448352023228375,0.6471349072456359,0.6796854782104492,0.6870905080620165,0.583317761502757,0.7173657409135061,0.6757694711063015,0.6658858703961453
temperature_0.8,0.875,0.5463164503187431,0.2648812593920686,0.2320264541437258,0.6273359020551046,0.6861767808596293,0.5625814199533121,0.6385560583327822,0.753096858689298,0.5547268870535585,0.6272403060072377
temperature_0.8,0.8888888888888888,0.5705784221163785,0.2854573098554402,0.2576165083920498,0.6558384263154232,0.7014996048175928,0.7023117040016459,0.6258897201404684,0.7135661638209995,0.6963994675440859,0.6845417638767998
temperature_0.8,1.0,0.567241357790154,0.2848429212058696,0.258213201989248,0.6513913622346975,0.6930779059559612,0.6938866239040498,0.6257684128314268,0.7251608608321716,0.667792675230522,0.6781521431995425
temperature_0.6,0.5555555555555556,0.5366969063620791,0.2623975344654766,0.2359968349713243,0.6475295019805978,0.7151104233680515,0.7504947660704019,0.6126104134680066,0.7374368603244643,0.7206181678835069,0.705290051936595
temperature_0.6,0.5714285714285714,0.4770974900998566,0.2358103774878872,0.2313138904603401,0.6424765884876251,0.7052092850208282,0.7215448186888351,0.6221102640298983,0.7612692674310848,0.6036418181177049,0.6771415420668807
temperature_0.6,0.625,0.5239725935977899,0.2602636301805262,0.2362697024605348,0.649562445282936,0.719891357421875,0.6610547085933177,0.6489253370802058,0.7440423393583392,0.5888460857638129,0.6607171176989188
temperature_0.6,0.6666666666666666,0.5406846371071676,0.2658363226210402,0.2356445654145789,0.6407882972197099,0.717675565589558,0.7162139132581584,0.6259127453518617,0.7466374176549753,0.6948546224464259,0.6959046746778554
temperature_0.6,0.7142857142857143,0.5955124317768344,0.25986642380085,0.2243784111582777,0.6495764851570129,0.5643513202667236,0.8953696436727463,0.5951874568081906,0.8065007671938116,0.8884021209710482,0.7963649971614493
temperature_0.6,0.75,0.5526593941905628,0.2786249133121313,0.2465029777749904,0.650424973322795,0.7175627121558557,0.6698213401640949,0.6308489205507423,0.7284398522480792,0.6553383392617739,0.6711121130561726
temperature_0.6,0.7777777777777778,0.5500773477246029,0.2735714065920646,0.2479448225829091,0.647880072593689,0.694718462228775,0.6782431346979791,0.6010200036403993,0.7291352438621956,0.6474152957787277,0.6639534194948254
temperature_0.6,0.875,0.571011609130816,0.2743952002081037,0.2480055124332633,0.6364451845486959,0.6913529713948567,0.7159908662161907,0.6034011280984345,0.7536618731889235,0.6935457730785217,0.6916499101455177
temperature_0.6,0.8888888888888888,0.5744348589060645,0.2893112440081157,0.2579915685215954,0.6555018226305643,0.6893746148456227,0.7851894947890815,0.6268634756151247,0.7325823798766746,0.7558217741392604,0.7251142811050353
temperature_0.6,1.0,0.5684448342983786,0.2850280521981971,0.2558454323015582,0.6516062746108588,0.6842426815527981,0.7188823346718959,0.6226164807784682,0.7217725381445002,0.6927112477490921,0.688995650335989
mixed,0.5555555555555556,0.5454803056385712,0.2603536974816527,0.2248558966209361,0.6411450893507091,0.6921723446714769,0.7694622598857197,0.5936771701211431,0.7352443227667413,0.7416156221782028,0.7099998437379517
mixed,0.5714285714285714,0.4242560968526216,0.1903793438118929,0.1923120327267597,0.6289232075214386,0.683895617723465,0.6927927908325137,0.6425176595640895,0.770572201033192,0.5782051055547531,0.6710219392461371
mixed,0.625,0.5595400439382189,0.2723658513197986,0.2357220102437877,0.6416237562894821,0.7196339577436447,0.7617463441705571,0.6226161943671622,0.7117670283188224,0.7596958012135487,0.7139563420175226
mixed,0.6666666666666666,0.5732048539739413,0.274662266758419,0.2348956458944298,0.6393012176860463,0.7019682819193059,0.7631904619667236,0.6127229333444512,0.7105386037358788,0.7418038610701847,0.7070639650293097
mixed,0.7142857142857143,0.5774735532047293,0.2554517133956386,0.20784069695084,0.6526070237159729,0.5833221673965454,0.7790918244915995,0.5039871265853735,0.6482979635081504,0.7516585610467827,0.6707588689079765
mixed,0.75,0.5488832261613732,0.2708993821095534,0.2380096123345039,0.6463516721358666,0.7209565226848309,0.5879297730525157,0.6276366677864911,0.7263520948640855,0.5807364058136478,0.6306637353791851
mixed,0.7777777777777778,0.5506926678680929,0.2720441328298294,0.2360250502610484,0.6457464838027954,0.6856768178939819,0.740580879493018,0.5980067566741433,0.7192289715551179,0.7230884140061893,0.6952262554321171
mixed,0.875,0.5876228002180904,0.2799973632135683,0.2438374444796581,0.6396857062975566,0.6774312893549601,0.7241433837883243,0.5869286249396912,0.759846612218118,0.7148105495964132,0.6964322926356367
mixed,0.8888888888888888,0.5867076944619146,0.2944045274933822,0.2525362481792013,0.6485617540099404,0.694307778820847,0.7006325642073493,0.6118173810026913,0.7143140766488665,0.6921175400628969,0.679720390480451
mixed,1.0,0.5811518904723195,0.28937036261627,0.2495268990733745,0.6476413011550903,0.6832101654450772,0.7263422214596661,0.613776033285085,0.7023367364210783,0.708274762696827,0.6876824384656641
all,0.5555555555555556,0.5489923343808663,0.2683178720756872,0.2382705089623384,0.6481006271248564,0.5267503422881485,0.7278742384661739,0.6005765976358894,0.7345914155019504,0.7069002244550656,0.6924856190147698
all,0.5714285714285714,0.5230649306676316,0.2519507113767161,0.2255763744385087,0.6329576075077057,0.4764453023672104,0.8912927874566317,0.5786038179380905,0.7645512459064778,0.8631869327082653,0.7744086960023664
all,0.625,0.5529308903956973,0.2648940888120107,0.2439135587567675,0.6421231985092163,0.5474667340517044,0.7430380753963455,0.6564088169226845,0.7439163590334495,0.714224035558324,0.7143968217277009
all,0.6666666666666666,0.5506818128292429,0.2667623615008508,0.2421310068408242,0.641269524530931,0.5166411676190116,0.7186405513752244,0.6217101413767012,0.7422842866081596,0.6845073415305051,0.6917855802226476
all,0.7142857142857143,0.6164215686274509,0.2785276073619632,0.2438725490196078,0.639764666557312,0.2924005091190338,0.8815078650663902,0.5331120130890223,0.8145068435081716,0.8648571902985877,0.7734959779905429
all,0.75,0.5523282986028704,0.274467876730176,0.2582711293950081,0.65044072499642,0.5460483580827713,0.6335764684957103,0.6118953735924694,0.7178215311412776,0.5821862092484318,0.6363698956194722
all,0.7777777777777778,0.5463293501415013,0.2725658199507182,0.2466966279838194,0.6494393491744995,0.523436291217804,0.6662731494121449,0.6052616947316913,0.7215777838758491,0.6372355310094728,0.6575870397572896
all,0.875,0.5895755464318206,0.283773392501834,0.2523467443020272,0.6414932370185852,0.5183292746543884,0.7624023590666976,0.612356099822861,0.7733918550826668,0.7501819163738971,0.7245830575865306
all,0.8888888888888888,0.5765599256927825,0.2903376640178556,0.2652159931262253,0.6551420634443109,0.5007909951788007,0.6656985477931973,0.6116627954526415,0.7107236177809091,0.6588087298455099,0.6617234227180644
all,1.0,0.5649606267560628,0.2847016501911892,0.2574566990650712,0.6524058474322497,0.5028060739702087,0.6914401461482749,0.6295863481138801,0.7237811347877708,0.6653021266376923,0.6775274389219046
conservative,0.5555555555555556,0.525600946765353,0.2554054180407051,0.2242910365363257,0.6432304847131082,0.6888417027412205,0.7158216048757844,0.5914448107552847,0.7294465719867739,0.701410260390924,0.6845308120021917
conservative,0.5714285714285714,0.5245594479008391,0.2313600378116507,0.2076457712675175,0.6528535187244415,0.7455494105815887,0.8439423701621315,0.6267756030213403,0.7204476030080206,0.8374422011024747,0.7571519443234918
conservative,0.625,0.5135846131580493,0.247332929911253,0.222232016656688,0.6380204200744629,0.707614877820015,0.6912761140260987,0.6370551387129411,0.7382257239195045,0.6477875970824439,0.678586143435247
conservative,0.6666666666666666,0.526219678869699,0.251226959145969,0.2221509561717207,0.6373966119506143,0.7080718712373213,0.7080281642116769,0.622566265371225,0.729372922893557,0.6723588681511594,0.6830815551569046
conservative,0.7142857142857143,0.6040268456375839,0.2675626145387905,0.223306894447834,0.6327564716339111,0.6573618054389954,0.8861317358331016,0.5987515602168483,0.6753761956657887,0.8593319853944328,0.7548978692775428
conservative,0.75,0.5349350165991734,0.2609766235757231,0.2316898748697498,0.6409917657191937,0.7001606615690085,0.680302092548009,0.6097965927499138,0.7185230649943105,0.6597014769070372,0.6670808067998176
conservative,0.7777777777777778,0.5292184721819337,0.2578496973516181,0.2301586962565699,0.6430250787734986,0.6839513647556305,0.7090643837431057,0.596455973317018,0.7215624173062406,0.6808270126623155,0.6769774467571699
conservative,0.875,0.5417562306776822,0.2584602955084901,0.2341739852111706,0.6425713221232097,0.6964009881019593,0.7834465562443038,0.6382773921841098,0.7803066349544033,0.7879624431406602,0.7474982566308693
conservative,0.8888888888888888,0.5358994462559897,0.2654750085329261,0.2355588307746161,0.647138516108195,0.6785753080339143,0.6185710770293906,0.6265077730906479,0.7186028764329199,0.5507133059093869,0.6285987581155863
conservative,1.0,0.5546715387078005,0.2755046935513104,0.2436165387655784,0.6443863255997836,0.6744862330161919,0.6381954144403469,0.6168835115702757,0.7218648112045774,0.6057927426157579,0.6456841199577394
mixed_liberal_75,0.5555555555555556,0.5374435170495525,0.2555515064705987,0.222915231926709,0.6421871726666022,0.7001076466446623,0.7021599285374834,0.6105098230571607,0.7227921253962055,0.67844011678875,0.6784754984448998
mixed_liberal_75,0.5714285714285714,0.4910968248515483,0.2249753401253523,0.2210541296559846,0.6510791778564453,0.6312240064144135,0.8097118113823132,0.5767187368953055,0.7661614541324626,0.7677949958801299,0.7300967495725528
mixed_liberal_75,0.625,0.5631006862783348,0.2751341175697946,0.2365648227398951,0.6425868093967437,0.7038001418113708,0.6208074449845663,0.6335540031943692,0.7312085471588329,0.5913915349831328,0.6442403825802253
mixed_liberal_75,0.6666666666666666,0.5658410837872166,0.2703926560888451,0.231546016421291,0.6377410433509133,0.6886758945204995,0.7046247529446106,0.6031436709433945,0.7104155465188448,0.6752512898737603,0.6733588150701525
mixed_liberal_75,0.7142857142857143,0.5171874999999999,0.2441314553990611,0.25625,0.6417546272277832,0.6388413906097412,0.1034840877109578,0.6011992541553944,0.6882062534815581,0.0930862802954192,0.3714939689108324
mixed_liberal_75,0.75,0.5499394763034048,0.2645665079459893,0.2285391922297259,0.6413399049868951,0.6969089599756094,0.7077922865055043,0.6175012233755843,0.6966968767199583,0.6941211959894266,0.6790278956476183
mixed_liberal_75,0.7777777777777778,0.5610228936644269,0.274443909874815,0.2382367574249611,0.6456277084350586,0.6814034855365754,0.7314457529628275,0.6050767106836237,0.703832042737082,0.7281883315559348,0.692135709484867
mixed_liberal_75,0.875,0.5487767140394388,0.254489010868171,0.2218541758314768,0.6273995161056518,0.6664546807607015,0.6889027880606531,0.6203595766349685,0.7554395737887104,0.6578330161488677,0.6806337386582999
mixed_liberal_75,0.8888888888888888,0.5702486350003027,0.2832340311519151,0.2425633106480145,0.6439452044891588,0.6933036609129473,0.6702122083692009,0.6374192969497378,0.6947409105968221,0.6583009909027648,0.6651683517046313
mixed_liberal_75,1.0,0.5785202951078898,0.2868334279663445,0.2463294657605653,0.6451723035109245,0.6800392914121434,0.6798212293156124,0.6288162533258107,0.6923964616864525,0.663988305252231,0.6662555623950267
top_p_0.4,0.5555555555555556,0.5347180517777624,0.2638674873927943,0.2378020534369169,0.6492675307693831,0.7073055981496058,0.7137730690497048,0.6060792685619633,0.7344675754260207,0.6925986491206991,0.686729640539597
top_p_0.4,0.5714285714285714,0.4492420866628087,0.2059996529463831,0.1972554219618226,0.6383966207504272,0.7414792478084564,0.9036451523791086,0.6643468101995018,0.8123090626590472,0.8344658545686859,0.8036917199515858
top_p_0.4,0.625,0.5536209502618078,0.2734968963263785,0.2407460556288809,0.6463166445493698,0.7322149187326431,0.6798375624169049,0.6385046210447113,0.7574314013880019,0.6204849904004286,0.6740646438125116
top_p_0.4,0.6666666666666666,0.5369417393913936,0.26301984208622,0.2375486096943182,0.6401585264639421,0.704563190720298,0.7502668720584126,0.617555638692072,0.7394284991305601,0.7063815743195113,0.703408146050139
top_p_0.4,0.7142857142857143,0.5849172286940527,0.2565991405770412,0.2158185162477008,0.6693311333656311,0.6506648063659668,0.9268465337119224,0.5548061075575819,0.7610416505569189,0.9076923887321108,0.7875966701396335
top_p_0.4,0.75,0.5312868543704878,0.2686055145466967,0.2460183686574061,0.6463596797906436,0.721685705276636,0.6414452411912431,0.635015367018782,0.7339631017901763,0.5758730784251138,0.6465741971063288
top_p_0.4,0.7777777777777778,0.5419792767487038,0.266572703538754,0.2409976049455441,0.6470995867252349,0.6952679973840713,0.6990666968369161,0.5984580391768654,0.746414791865343,0.6859125395883662,0.6824630168668727
top_p_0.4,0.875,0.5531602107487456,0.2714498156942581,0.2465203691688955,0.6406013329823812,0.6977109829584758,0.6662031182213146,0.6391438578452706,0.7696537848601288,0.6267758969528263,0.6754441644698851
top_p_0.4,0.8888888888888888,0.5632027140365716,0.2868926286852296,0.26537560190733,0.6575119206399629,0.7103929989265673,0.6882117337660543,0.6154249054495586,0.7051514933997636,0.6224574228140849,0.6578113888573653
top_p_0.4,1.0,0.5571056204703824,0.2782788804581843,0.2506058022795306,0.650310059472666,0.690611780700037,0.6960557755362953,0.625302252544842,0.7295199611895007,0.6495616006081814,0.6751098974697048
top_p_0.7,0.5555555555555556,0.5482341875501401,0.2673011202250235,0.2403372657453474,0.6483378426744304,0.7146100593269418,0.7344212078252101,0.5988709805175043,0.7419727230919754,0.7054871913446582,0.6951880256948371
top_p_0.7,0.5714285714285714,0.444672626338195,0.1927381805157593,0.1846233357388292,0.6561204791069031,0.7078612148761749,0.8625531970338713,0.7034894681165458,0.8271295986603211,0.8357405113121459,0.8072281937807211
top_p_0.7,0.625,0.5314994820819521,0.259622696325578,0.2417557623310255,0.6450057119131088,0.7520822584629059,0.7642760669487689,0.6451337736945173,0.7834756901599169,0.6980570496365599,0.7227356451099408
top_p_0.7,0.6666666666666666,0.5547784699717098,0.2737949773288816,0.2409426408749592,0.6439917130903764,0.7054379788312045,0.6877492424998691,0.6081529365379986,0.7444592207398295,0.6709028944958526,0.6778160735683875
top_p_0.7,0.7142857142857143,0.5601458080194411,0.2347931873479319,0.2029161603888213,0.642853319644928,0.604870080947876,0.885208752533942,0.5405158763315385,0.7117688937920806,0.8602883264167787,0.749445462268585
top_p_0.7,0.75,0.5381595531315744,0.2662229390686605,0.248944939545173,0.6501835630490229,0.7145799467196832,0.66656311251404,0.6238922884023251,0.7021225387068084,0.6631254769553336,0.6639258541446268
top_p_0.7,0.7777777777777778,0.5555528774891882,0.2739738728185259,0.244455865480168,0.6495991933345795,0.705205249786377,0.7080587696565314,0.6053791326261888,0.726992355832274,0.6748019343023516,0.6788080481043365
top_p_0.7,0.875,0.5742164324272728,0.2827604970470618,0.2442135789023908,0.6397443731625875,0.6929932753245036,0.6818893028805892,0.6005126332493282,0.7766791640688715,0.6534297865754247,0.6781277216935534
top_p_0.7,0.8888888888888888,0.5712914670767167,0.2853315139670931,0.2575230500595599,0.6521494876254689,0.7007760965462887,0.6755355046002444,0.6078027055517768,0.7197581253826202,0.6333911983124302,0.6591218834617678
top_p_0.7,1.0,0.5709943779442456,0.288100144537215,0.2585412282189218,0.6527071239079459,0.6895911355139845,0.6864651051676609,0.623397828742507,0.7280741878633875,0.6575915432426712,0.6738821662540567
top_p_0.6,0.5555555555555556,0.5468334944165318,0.2688453399477317,0.2362949600500331,0.646602031287797,0.7201488368008115,0.7206398420277705,0.6054364223689419,0.7400404879361607,0.7066765534831738,0.6931983264540118
top_p_0.6,0.5714285714285714,0.3866471866095237,0.2006189528616676,0.210734757284733,0.6348603367805481,0.6888779997825623,0.4856525723821855,0.6463321477315267,0.8064526286273954,0.4496202969197336,0.5970144114152104
top_p_0.6,0.625,0.552183086096113,0.2729743397658559,0.2364529608136091,0.6446239799261093,0.7330815583467484,0.6836148414124523,0.6335557465176106,0.7569681313714859,0.6433681974758618,0.6793767291943527
top_p_0.6,0.6666666666666666,0.5464590765061363,0.2688257151068752,0.2413975379700551,0.6432522990486839,0.6940130336718126,0.6737709045952229,0.6042948865927811,0.7493595963350144,0.6420256099865269,0.6673627493773863
top_p_0.6,0.7142857142857143,0.5777233782129744,0.2475490196078431,0.2093023255813953,0.6450269818305969,0.6247749924659729,0.9014515131827004,0.6257977453127783,0.7473996448993474,0.8772872039158488,0.7879840268276688
top_p_0.6,0.75,0.5448153092486726,0.272243269039548,0.2469531139646565,0.6468028540794666,0.7125103863386008,0.6782885732324809,0.6201302792094038,0.6976099250388785,0.6491431280038543,0.6612929763711544
top_p_0.6,0.7777777777777778,0.5481417128805215,0.2714954162205918,0.2447197880673443,0.6465502262115479,0.683900500535965,0.7137319140989031,0.592475868978465,0.7445023309712576,0.6768839419567751,0.6818985140013503
top_p_0.6,0.875,0.5641874206998886,0.280871801623601,0.2474313139513715,0.6458117604255676,0.6815284570058187,0.6262493744885822,0.6421011023328195,0.7721383801437021,0.6111957463519931,0.6629211508292742
top_p_0.6,0.8888888888888888,0.5737641389065287,0.2882512293784886,0.2610867436230486,0.6533653501308325,0.7083917440790118,0.6754139814819059,0.607430047290912,0.7379173609595593,0.6668210543081898,0.6718956110101417
top_p_0.6,1.0,0.5667420389956972,0.2846176682789619,0.2561565890107143,0.6529704271736791,0.6946932660826182,0.686695013517094,0.6238900869151549,0.73588967318083,0.655147081316535,0.6754054637324035
top_p_0.1,0.5555555555555556,0.5385293104334133,0.2661154623894287,0.2371071979451146,0.6465229873263508,0.7116319132507394,0.6961601554409605,0.6024996910896917,0.7352476524010384,0.6695665808297976,0.675868519940372
top_p_0.1,0.5714285714285714,0.4619673917548387,0.2139376556871073,0.204135822873484,0.640552818775177,0.7086467444896698,0.8693408853731726,0.6955689406277356,0.8299884125379038,0.799769120959853,0.7986668398746664
top_p_0.1,0.625,0.5579715876718347,0.272481542940555,0.2433492358101542,0.6414269149303437,0.7217308819293976,0.7319021792506666,0.6333131325296444,0.7456627543146649,0.7168673816472629,0.7069363619355596
top_p_0.1,0.6666666666666666,0.5502191308862621,0.2691568525915846,0.2441872623051366,0.642568867856806,0.7109787074002353,0.7630097654792727,0.6093063074579714,0.7505842979045404,0.7278620904219101,0.7126906153159236
top_p_0.1,0.7142857142857143,0.5895249695493301,0.2560975609756098,0.2289890377588306,0.670103907585144,0.6827659010887146,0.926059680595921,0.499873144077231,0.7275953667542386,0.9084740760955616,0.765500566880738
top_p_0.1,0.75,0.5263054009716576,0.2624425117993099,0.2442723852756735,0.6474774754964389,0.7292914551038009,0.6792730017938601,0.6156810436728877,0.7223538641333025,0.6081926525552404,0.6563751405388227
top_p_0.1,0.7777777777777778,0.5588353074787471,0.2751450257281375,0.246856782693289,0.6474723589420318,0.6925299060344696,0.7359570897308169,0.5947270798456998,0.7389786835915468,0.6959926967014147,0.6914138874673695
top_p_0.1,0.875,0.5811171247582391,0.2845526181783454,0.2463305965196788,0.6425416866938273,0.688687018553416,0.7155393531811597,0.6058894384511003,0.7584274835125346,0.6716926776961603,0.6878872382102388
